zip_code,latitude,longitude,affordability,property_tax,school_quality,crime_rate,walkability,commute_time
44641,40.86528,-81.23977,0.29497312790848945,992,25.0325,2.0711223411966944e-05,138.5,8808
44643,40.64304,-81.2998,0.23710260463630609,966,57.76666666666667,0.0008869179600886918,47.4,1351
44644,40.68691,-81.17639,0.20856521572056566,818,52.28666666666667,0.0008869179600886918,73.7,1843
44645,40.90796,-81.71845,0.26254651359321113,1024,67.21458333333334,0.00017774617845716317,43.9,1373
44646,40.81055,-81.49835,0.2692787462504159,896,61.706,2.0711223411966944e-05,648.0,20248
44647,40.79537,-81.56575,0.30638407616669355,752,56.4175,2.0711223411966944e-05,238.6,8744
44651,40.6231,-80.9556,0.2371135046509009,733,52.28666666666667,0.0008869179600886918,16.3,319
44654,40.53861,-81.87162,0.19449567124004016,1028,9.02,0.00017774617845716317,49.0,8442
44656,40.57027,-81.33104,0.32830516273731664,728,52.17,0.00017774617845716317,24.9,1076
44657,40.74313,-81.09343,0.3400275304274234,792,14.876666666666665,0.0008869179600886918,58.6,4425
44662,40.71036,-81.55468,0.3130411950168573,798,72.94666666666667,2.0711223411966944e-05,66.5,4102
44663,40.46066,-81.44961,0.27525771079322886,705,50.97,0.00017774617845716317,99.2,11209
44666,40.84232,-81.63202,0.2751092632432535,1003,55.96375,2.0711223411966944e-05,51.3,1428
44667,40.83386,-81.76495,0.27901206465174316,915,74.61666666666666,0.00017774617845716317,118.2,6062
44669,40.79613,-81.15619,0.2826119657861664,920,55.96375,2.0711223411966944e-05,41.0,907
44672,40.92045,-81.02375,0.39691768860122895,623,56.155,0.00017774617845716317,581.1,1634
44675,40.50245,-81.24975,0.356927203108369,578,52.28666666666667,0.0008869179600886918,31.8,850
44676,40.6891,-82.03266,0.2807885039578181,930,73.57,0.00017774617845716317,39.1,2122
44677,40.87254,-81.85983,0.22987010234571081,833,68.4625,0.00017774617845716317,65.2,942
44680,40.60174,-81.54512,0.26340920996554457,863,36.18,0.00017774617845716317,85.4,1862
44681,40.50018,-81.6625,0.23355107869899647,908,63.18666666666667,0.00017774617845716317,62.1,4046
44683,40.35505,-81.3218,0.3775662586188003,615,38.055,0.00017774617845716317,45.5,3528
44685,40.9596,-81.42361,0.2817241708021081,1135,37.64666666666667,0.00019535552752798156,432.7,12122
44688,40.68458,-81.25757,0.303987151943625,825,55.96375,2.0711223411966944e-05,48.0,1094
44689,40.65071,-81.66209,0.2536168422225635,902,58.68,0.00017774617845716317,67.6,237
44691,40.80714,-81.97971,0.24411491843592553,856,44.046,0.00017774617845716317,110.6,20154
44695,40.43868,-81.1754,0.3557920631950437,653,18.935,0.0008869179600886918,18.4,408
44699,40.27789,-81.28752,0.28137281801035574,579,48.78,0.00017774617845716317,4.5,143
44703,40.81093,-81.38134,0.3665438959400428,571,18.54,2.0711223411966944e-05,3089.3,3336
44704,40.80001,-81.34329,0.3986882966829938,651,87.54,2.0711223411966944e-05,673.9,1181
44705,40.83347,-81.3327,0.37209188356837164,587,59.255,2.0711223411966944e-05,853.8,6705
44706,40.75382,-81.4198,0.33743541681260614,701,47.51666666666667,2.0711223411966944e-05,338.3,7448
44707,40.76031,-81.34715,0.3253637601317287,635,46.444,2.0711223411966944e-05,223.0,3179
44708,40.81708,-81.43486,0.3024707520499401,919,42.29666666666667,2.0711223411966944e-05,950.0,11128
44709,40.84218,-81.38634,0.24013910348721262,903,29.98,2.0711223411966944e-05,1257.8,8119
44710,40.78962,-81.42659,0.36417583810847126,644,61.75,2.0711223411966944e-05,1446.7,3478
44714,40.83606,-81.35905,0.3459319665490708,833,55.96375,2.0711223411966944e-05,1497.7,4476
44718,40.85122,-81.44806,0.21111074183093403,1074,86.78999999999999,2.0711223411966944e-05,591.1,5534
44720,40.90112,-81.43259,0.25667264314985794,1054,74.12666666666667,2.0711223411966944e-05,445.9,18232
44721,40.89443,-81.32694,0.2958499441356798,1057,30.601999999999997,2.0711223411966944e-05,333.8,6469
44730,40.76706,-81.25814,0.3175305224157891,830,48.373333333333335,2.0711223411966944e-05,65.0,2649
44802,41.04534,-83.41912,0.25654028466421647,681,42.455,0.00017774617845716317,12.8,426
44804,41.10708,-83.53538,0.4059267284918309,1100,32.65333333333333,0.00017774617845716317,31.8,571
44805,40.87335,-82.32096,0.25625608718257603,780,33.913333333333334,0.00017774617845716317,79.3,14335
44807,41.06508,-82.87533,0.38034131428166734,659,23.88,0.00017774617845716317,11.7,1063
44811,41.24445,-82.84474,0.34286188111300314,772,43.083333333333336,0.00013220732753674294,40.7,6009
44813,40.60135,-82.52814,0.2649103138536498,796,72.8,0.00017774617845716317,44.2,3219
44814,41.32162,-82.4714,0.2961516286797797,829,48.6,0.00017774617845716317,35.2,1107
44815,41.24697,-83.23947,0.4284228900437212,658,1.48,0.00017774617845716317,258.5,338
44817,41.1987,-83.54676,0.4564329111986558,840,59.46,0.00017774617845716317,20.1,791
44818,41.0002,-82.99645,0.38195579967022264,540,42.455,0.00017774617845716317,10.5,1033
44820,40.81829,-82.97186,0.3221297136557816,718,50.785,5.792064871126557e-05,41.5,7732
44822,40.55705,-82.39929,0.2396359376090481,949,86.83,0.00017774617845716317,34.9,1348
44824,41.37952,-82.80422,0.23448351255296793,908,88.32000000000001,0.00017774617845716317,60.8,1686
44826,41.23993,-82.47931,0.28171947096435324,914,44.98333333333333,0.00013220732753674294,13.7,772
44827,40.81921,-82.75923,0.3275404106231263,654,41.554,5.792064871126557e-05,55.8,2821
44830,41.16603,-83.40081,0.3800599597777927,691,44.65,0.00017774617845716317,60.0,7468
44833,40.71059,-82.79484,0.30384707150667545,713,45.574,0.00017774617845716317,71.1,6970
44836,41.23772,-83.05455,0.3925592313059388,779,50.25,0.00017774617845716317,26.5,1171
44837,41.01745,-82.48241,0.3431040898272551,666,50.196666666666665,0.00022153300841825432,26.1,1673
44838,40.77186,-82.25947,0.3020883931639126,857,36.52666666666667,0.00017774617845716317,297.0,81
44839,41.3725,-82.55656,0.22319999311233846,990,44.53,0.00017774617845716317,135.9,5174
44840,40.79231,-82.17973,0.2636534867178818,903,83.39,0.00017774617845716317,27.0,1433
44841,41.25126,-83.31139,0.3714982575529036,847,25.546666666666667,0.00017774617845716317,11.5,332
44842,40.64903,-82.22498,0.24594256965647018,750,39.14,0.00017774617845716317,29.5,2275
44843,40.6886,-82.40959,0.29541539570158887,1027,45.28333333333333,0.00017774617845716317,38.5,1267
44844,40.9926,-83.25839,0.33342733905776123,850,42.455,0.00017774617845716317,17.3,315
44846,41.31589,-82.60832,0.29909009193572006,927,91.37,0.00017774617845716317,58.1,1466
44847,41.23025,-82.70821,0.3570062067571263,696,76.895,0.00013220732753674294,20.2,1686
44849,40.80863,-83.13186,0.3794897272684716,735,44.65,0.00017774617845716317,16.7,1194
44851,41.10577,-82.40166,0.2950508619774848,890,9.253333333333332,0.00013220732753674294,26.9,2304
44853,41.05501,-83.30399,0.3298108186992026,611,42.455,0.00017774617845716317,21.3,801
44854,40.94723,-82.85748,0.2959451498291408,630,83.49666666666666,5.792064871126557e-05,13.8,680
44855,41.10414,-82.58664,0.335200647100336,949,44.03333333333333,0.00013220732753674294,16.3,552
44857,41.21785,-82.58212,0.2934581520800418,880,73.81,4.288164665523156e-05,110.4,10492
44859,41.02103,-82.32636,0.28656171577935496,882,36.52666666666667,0.00017774617845716317,22.1,1136
44864,40.66748,-82.31871,0.22168185631662946,664,36.52666666666667,0.00017774617845716317,20.0,1325
44865,40.99165,-82.68168,0.3965735682706914,787,38.92,0.00013220732753674294,31.5,1293
44866,40.92082,-82.19483,0.3032884561200735,615,36.52666666666667,0.00017774617845716317,34.6,785
44867,41.14755,-82.98963,0.31415659347905756,798,42.455,0.00017774617845716317,13.7,1209
44870,41.40623,-82.7171,0.2827591774704695,783,52.49142857142857,0.00017774617845716317,253.1,18152
44875,40.88645,-82.6489,0.36024981802760775,873,48.43333333333334,0.00017774617845716317,66.4,6026
44878,40.95111,-82.51963,0.325398774319067,810,52.294999999999995,0.00017774617845716317,19.6,1076
44880,41.03352,-82.21993,0.27943783744973644,1097,13.19,0.00017774617845716317,40.2,1338
44882,40.94759,-83.13734,0.40920453067702967,693,44.65,0.00017774617845716317,11.5,1195
44883,41.12395,-83.17459,0.2981670626219955,747,77.2225,0.00017774617845716317,66.9,13117
44887,40.9205,-82.788,0.40634763315677075,629,50.785,5.792064871126557e-05,14.7,401
44889,41.24661,-82.38195,0.25217293794709156,997,44.03333333333333,0.00013220732753674294,36.5,3310
44890,41.0818,-82.71248,0.33816330172284126,767,27.573333333333334,0.00013220732753674294,47.3,4428
44902,40.7589,-82.51095,0.3912965738639104,360,52.294999999999995,0.00017774617845716317,961.4,1507
44903,40.77624,-82.52655,0.3054141119803822,762,12.06,0.00017774617845716317,90.7,11029
44904,40.66578,-82.61505,0.2598691673000316,967,41.82,0.00017774617845716317,104.4,6563
44905,40.77753,-82.46915,0.3582764714247284,653,55.120000000000005,0.00017774617845716317,489.2,5238
44906,40.76413,-82.57778,0.2746513879950833,750,53.83714285714286,0.00017774617845716317,338.1,6566
44907,40.72761,-82.52129,0.24376287344066963,719,52.294999999999995,0.00017774617845716317,751.7,6617
45001,39.13713,-84.71045,0.4325444756007341,785,51.43125,0.00017774617845716317,391.6,351
45002,39.19871,-84.73422,0.24734178244401606,1138,46.38333333333333,0.00017774617845716317,220.5,6120
45003,39.58427,-84.77942,0.2812628337597677,763,44.20333333333334,0.00017774617845716317,16.9,197
45005,39.53478,-84.3018,0.25582963662123936,1060,62.567142857142855,3.7505156959081875e-05,336.2,14191
45011,39.42892,-84.50173,0.22793713578357705,1260,63.326,0.00017774617845716317,477.2,32264
45013,39.40649,-84.6501,0.244859389089441,1043,68.72200000000001,0.00017774617845716317,175.7,23300
45014,39.32822,-84.5521,0.224589336753647,1098,56.37,0.00017774617845716317,780.3,21663
45015,39.36273,-84.53785,0.26039427653126823,747,42.56,0.00017774617845716317,761.2,5070
45030,39.25621,-84.76287,0.27368194342580054,1160,53.522000000000006,0.00017774617845716317,205.1,10773
45032,39.50268,-84.00811,0.26186279974413845,944,47.36625,3.7505156959081875e-05,667.7,340
45034,39.35749,-84.24687,0.31902100287810337,1881,51.77333333333333,3.7505156959081875e-05,557.1,694
45036,39.44487,-84.21832,0.2057380038745841,1430,46.972500000000004,3.7505156959081875e-05,205.8,15486
45039,39.32655,-84.23586,0.2590072281419945,1489,45.54,3.7505156959081875e-05,718.8,12751
45040,39.35023,-84.30996,0.23547895932435242,1604,53.635000000000005,3.7505156959081875e-05,788.9,23914
45042,39.54867,-84.43755,0.24539483133047826,993,57.9,0.00017774617845716317,221.5,12172
45044,39.45028,-84.37988,0.2617008838480402,1166,43.06625,0.00017774617845716317,556.3,22130
45050,39.44437,-84.36594,0.27320948547886026,1442,43.86666666666667,0.00017774617845716317,557.2,5880
45052,39.14505,-84.77849,0.26617581635717774,1168,51.43125,0.00017774617845716317,123.3,1877
45053,39.35273,-84.78053,0.2271685139918455,1526,48.105333333333334,0.00017774617845716317,52.7,1767
45054,39.43844,-84.07418,0.23138434843530617,1573,47.36625,3.7505156959081875e-05,31.6,1895
45056,39.49029,-84.74115,0.14514398506341686,1119,52.343999999999994,0.00017774617845716317,142.6,9859
45062,39.48501,-84.55371,0.24550419827328276,694,48.105333333333334,0.00017774617845716317,325.6,258
45064,39.56806,-84.59785,0.31450870990554003,1149,48.105333333333334,0.00017774617845716317,39.5,1697
45065,39.37016,-84.21426,0.2779109719586148,1224,47.36625,3.7505156959081875e-05,912.5,2785
45066,39.54925,-84.22265,0.27125590778044667,1489,44.29,3.7505156959081875e-05,504.5,11232
45067,39.49017,-84.47948,0.29503182839668834,1123,18.736666666666668,0.00017774617845716317,302.1,6609
45068,39.52813,-84.05922,0.1903983319610503,1351,47.76,3.7505156959081875e-05,63.5,4961
45069,39.34213,-84.4105,0.2531771184897112,1438,37.226,0.00017774617845716317,741.6,24013
45070,39.58968,-84.55804,0.2871525669591349,517,44.20333333333334,0.00017774617845716317,140.0,50
45101,38.69164,-83.74024,0.1768080661362752,558,49.36,0.00017774617845716317,40.8,564
45102,39.01718,-84.20602,0.22967463376610325,1202,53.185,0.00017774617845716317,433.3,11105
45103,39.0946,-84.14006,0.22409860909717802,1155,46.68666666666667,0.00017774617845716317,166.5,16441
45106,38.94633,-84.06831,0.23245781516332578,889,25.540000000000003,0.00017774617845716317,58.1,4876
45107,39.28888,-83.96967,0.2355074826726651,863,29.173333333333332,0.00017774617845716317,46.7,3922
45111,39.20033,-84.28746,0.2982328488830465,1345,51.43125,0.00017774617845716317,81.3,144
45113,39.39991,-83.98561,0.23071369659898275,1060,49.06666666666666,0.00017774617845716317,39.0,2023
45118,39.17192,-83.93107,0.25139432397175016,1083,47.26,0.00017774617845716317,35.8,1777
45120,38.82597,-84.09301,0.22611504238242766,750,40.47,0.00017774617845716317,23.9,1046
45121,38.86769,-83.90911,0.22575329814730985,830,41.614999999999995,0.00017774617845716317,32.3,3141
45122,39.22411,-84.12698,0.25532769176589937,1061,75.8,0.00017774617845716317,102.4,4875
45123,39.3487,-83.38866,0.33356599741907006,719,36.556666666666665,0.00017774617845716317,31.6,3736
45130,38.90886,-83.99897,0.2833249228052749,765,58.91,0.00017774617845716317,38.7,1720
45133,39.15695,-83.57282,0.23489690101556496,825,48.5425,0.00017774617845716317,29.0,8456
45135,39.35124,-83.54859,0.30152930912935555,877,49.74,0.00017774617845716317,28.0,2675
45140,39.25603,-84.24433,0.22148155224720384,1468,65.5025,0.00017774617845716317,497.9,24574
45142,39.21033,-83.80553,0.2927366823432112,1034,30.483333333333334,0.00017774617845716317,25.6,1800
45144,38.70534,-83.6142,0.28849591298349475,655,48.94,0.00017774617845716317,23.2,1522
45146,39.3154,-83.79945,0.2988999113567363,1074,49.06666666666666,0.00017774617845716317,16.8,625
45148,39.28849,-83.88466,0.24226094251962405,810,49.06666666666666,0.00017774617845716317,26.7,938
45150,39.16567,-84.23281,0.24264066238805382,1185,49.79,0.00017774617845716317,399.0,15223
45152,39.35005,-84.12316,0.22379843829918264,1511,44.89333333333334,3.7505156959081875e-05,107.7,5612
45153,38.86977,-84.18474,0.30902745842978513,846,48.23833333333333,0.00017774617845716317,33.3,693
45154,39.06137,-83.91997,0.2557485498090321,916,80.38333333333334,0.00017774617845716317,53.6,3670
45157,38.95599,-84.22824,0.2645208742802987,1129,55.11666666666667,0.00017774617845716317,90.6,4664
45159,39.33389,-83.68972,0.2897382096687451,877,60.37,0.00017774617845716317,23.6,1646
45160,39.12358,-84.13725,0.06457897579350197,800,48.23833333333333,0.00017774617845716317,708.8,148
45162,39.26913,-84.07851,0.24874523447517244,1041,47.36625,3.7505156959081875e-05,38.0,1040
45167,38.77234,-83.79943,0.3316745878084728,732,53.31333333333333,0.00017774617845716317,21.1,1505
45168,38.85266,-83.76783,0.2861363665564222,696,33.14,0.00017774617845716317,19.5,541
45169,39.505,-83.65035,0.267003884180624,772,29.28,0.00017774617845716317,18.2,1988
45171,39.01414,-83.7962,0.20429019627534103,858,49.36,0.00017774617845716317,27.6,1843
45174,39.1588,-84.31073,0.24790552474250485,2826,58.46,0.00017774617845716317,716.6,687
45176,39.08438,-84.02205,0.20542471817417218,1033,40.55,0.00017774617845716317,71.3,4561
45177,39.46123,-83.83692,0.21234238579780682,848,73.62333333333333,0.00017774617845716317,51.0,9582
45202,39.10885,-84.50243,0.19622922135274698,1869,79.55,0.00017774617845716317,2467.3,8133
45203,39.10403,-84.53337,0.07795883385315004,1263,61.46,0.00017774617845716317,816.0,1236
45204,39.09536,-84.57225,0.28153527042393844,780,59.06,0.00017774617845716317,970.9,2666
45205,39.11057,-84.57518,0.21932266888300198,641,32.59,0.00017774617845716317,2567.8,6592
45206,39.12736,-84.48451,0.16847927410727562,1475,38.839999999999996,0.00017774617845716317,1965.5,5264
45207,39.14199,-84.4713,0.1873331808573363,1013,50.3725,0.00017774617845716317,2300.1,3074
45208,39.13522,-84.43393,0.20627657364443625,2221,31.067500000000003,0.00017774617845716317,1598.0,9021
45209,39.15336,-84.42762,0.186827218732958,1698,5.04,0.00017774617845716317,1837.5,6628
45211,39.15746,-84.59888,0.2388847726068088,1023,45.248333333333335,0.00017774617845716317,1594.7,16101
45212,39.16403,-84.45173,0.1920770949934069,1094,50.738,0.00017774617845716317,2215.3,10950
45213,39.18111,-84.42006,0.2083279139835898,1386,49.73,0.00017774617845716317,1391.9,5688
45214,39.12271,-84.54442,0.17035709107436195,694,30.875,0.00017774617845716317,1306.3,2933
45215,39.23536,-84.46221,0.2674087679409478,1100,51.43125,0.00017774617845716317,991.2,12913
45216,39.20054,-84.48114,0.2635046852912065,732,71.50999999999999,0.00017774617845716317,1313.4,3742
45217,39.16718,-84.49792,0.26851770398361297,958,63.675,0.00017774617845716317,966.5,2997
45218,39.26623,-84.51975,0.3064290248654072,1074,88.79,0.00017774617845716317,1120.2,1646
45219,39.12668,-84.51201,0.11830461149525635,967,76.58500000000001,0.00017774617845716317,4701.4,9370
45220,39.14736,-84.52101,0.1363236174760614,1649,30.365,0.00017774617845716317,1953.3,7097
45223,39.1696,-84.55354,0.2022551816690381,1106,69.08,0.00017774617845716317,1087.6,5211
45224,39.20215,-84.53222,0.23519795943161084,1126,54.5175,0.00017774617845716317,1410.3,8938
45225,39.14341,-84.55267,0.14404614570553373,555,83.92,0.00017774617845716317,1246.7,2548
45226,39.11149,-84.41989,0.19184566304905082,1776,51.43125,0.00017774617845716317,403.6,3691
45227,39.15403,-84.38524,0.2071913733553586,1160,30.042,0.00017774617845716317,1247.8,9145
45229,39.15342,-84.48612,0.12656802861384778,1382,62.284000000000006,0.00017774617845716317,1988.5,5028
45230,39.07445,-84.39082,0.25145569551150065,1299,50.265,0.00017774617845716317,756.5,12569
45231,39.24617,-84.5383,0.28692529349351736,1045,49.50833333333333,0.00017774617845716317,1067.1,17495
45232,39.1818,-84.51673,0.1256864782487452,666,79.98,0.00017774617845716317,693.9,2409
45233,39.1191,-84.66559,0.2777864742574082,1159,37.660000000000004,0.00017774617845716317,547.7,6860
45236,39.20949,-84.39701,0.2528009322476814,1207,41.6725,0.00017774617845716317,1382.0,12062
45237,39.19298,-84.45244,0.21172196422811748,1073,36.885,0.00017774617845716317,1349.3,8749
45238,39.10927,-84.61053,0.261311487206126,1070,33.278333333333336,0.00017774617845716317,1834.1,22848
45239,39.20439,-84.57979,0.2565333479854586,1031,61.58833333333333,0.00017774617845716317,1791.9,13137
45240,39.28434,-84.52605,0.25115494458537235,1150,45.05,0.00017774617845716317,1174.5,12769
45241,39.27659,-84.40175,0.23167867962156974,1222,69.18333333333334,0.00017774617845716317,520.0,10338
45242,39.24348,-84.35621,0.1971432022414785,1569,37.52,0.00017774617845716317,634.1,9181
45243,39.18381,-84.34171,0.20679616254315725,2214,54.498333333333335,0.00017774617845716317,317.5,6230
45244,39.12009,-84.32764,0.2339341077329163,1513,39.21,0.00017774617845716317,511.5,11689
45245,39.06065,-84.27748,0.2011532552583374,1142,25.125999999999998,0.00017774617845716317,480.5,9497
45246,39.2906,-84.46612,0.254726785606448,1146,55.19199999999999,0.00017774617845716317,570.0,6025
45247,39.22048,-84.65172,0.2713648328688942,1301,15.91,0.00017774617845716317,430.4,10480
45248,39.16442,-84.66229,0.2919838018781112,1090,76.115,0.00017774617845716317,789.4,11214
45249,39.27617,-84.32777,0.1649442231283365,1909,97.73,0.00017774617845716317,807.0,5487
45251,39.26789,-84.59422,0.3112895143831812,1026,67.22749999999999,0.00017774617845716317,668.1,9823
45252,39.27352,-84.63214,0.3187338270773936,1049,51.43125,0.00017774617845716317,168.4,1906
45255,39.05862,-84.32675,0.21541444112342154,1132,58.5725,0.00017774617845716317,678.8,9476
45302,40.40068,-84.20756,0.2621321839540786,1160,67.46333333333332,0.00017774617845716317,32.3,2271
45303,40.2146,-84.65627,0.35398394557071816,659,54.99333333333333,0.00017774617845716317,26.9,1193
45304,39.98756,-84.53145,0.27304527452114097,931,47.256,0.00017774617845716317,34.6,3704
45305,39.63628,-84.07769,0.28110014141520157,1513,57.120000000000005,0.00017774617845716317,323.8,4894
45306,40.45856,-84.18575,0.2760499515650728,897,54.629999999999995,0.00017774617845716317,28.3,1095
45307,39.58065,-83.72347,0.3947442107003818,771,50.035,0.00017774617845716317,531.7,152
45308,40.12535,-84.45699,0.3055531859453712,790,74.83,0.00017774617845716317,33.2,2169
45309,39.84475,-84.42204,0.2554645919145277,1082,39.78,0.00017774617845716317,69.7,4663
45310,40.35299,-84.64264,0.37171366994915805,800,36.82333333333333,0.00017774617845716317,567.7,132
45311,39.62791,-84.66411,0.30286769241154693,893,71.07666666666667,0.00017774617845716317,27.1,2501
45312,40.06028,-84.07976,0.18902427188581714,1063,40.343333333333334,0.00017774617845716317,15.7,448
45314,39.74608,-83.77363,0.25616250026090776,1100,39.455,0.00017774617845716317,48.7,2289
45315,39.85772,-84.33875,0.3130605014508357,1325,61.925,0.00017774617845716317,170.5,1891
45317,40.17328,-84.01971,0.4804491504083079,1061,66.00333333333334,0.00017774617845716317,15.0,505
45318,40.12745,-84.35391,0.2368003794666529,701,24.62,0.00017774617845716317,44.0,2232
45320,39.74673,-84.68932,0.23942313832661166,863,39.03333333333333,0.00017774617845716317,44.4,6924
45321,39.87134,-84.67775,0.3595087230118736,788,44.20333333333334,0.00017774617845716317,34.3,470
45322,39.89967,-84.33206,0.29573089008724424,1003,55.4,0.00017774617845716317,382.8,10062
45323,39.85131,-83.92794,0.2997877031338452,953,33.419999999999995,0.0034965034965034965,305.6,2177
45324,39.81986,-84.00026,0.2824704761687351,875,37.324999999999996,0.00017774617845716317,480.9,18977
45325,39.69297,-84.4269,0.2585297379389841,1008,48.61,0.00017774617845716317,41.2,979
45326,40.14201,-84.09039,0.31861512288795096,1133,40.343333333333334,0.00017774617845716317,24.9,717
45327,39.63286,-84.39841,0.3069466866378369,1119,0.61,0.00017774617845716317,71.8,3924
45328,40.11621,-84.49676,0.3928347323270859,750,54.99333333333333,0.00017774617845716317,529.0,209
45330,39.64821,-84.5282,0.4258597454033978,733,44.20333333333334,0.00017774617845716317,336.8,391
45331,40.09729,-84.64616,0.26230650432983194,700,63.59,0.00017774617845716317,56.9,9526
45332,39.99967,-84.78776,0.3114733849516984,655,54.99333333333333,0.00017774617845716317,17.2,239
45333,40.2481,-84.33209,0.30539329695989464,1233,82.555,0.00017774617845716317,29.6,686
45334,40.44662,-84.04517,0.2854911755299859,732,83.685,0.00017774617845716317,27.5,930
45335,39.63079,-83.73353,0.273083884895682,1070,84.8,0.00017774617845716317,34.2,3129
45337,39.98019,-84.42095,0.30811559236456304,1108,40.343333333333334,0.00017774617845716317,32.5,772
45338,39.85147,-84.54417,0.2458372531088881,845,44.20333333333334,0.00017774617845716317,37.5,2091
45339,40.00826,-84.34315,0.23941051153702472,927,40.343333333333334,0.00017774617845716317,27.1,510
45340,40.37184,-84.04935,0.2170404850268012,579,56.67,0.00017774617845716317,9.5,131
45341,39.87589,-84.02045,0.25481781454150915,612,48.63125,0.0034965034965034965,223.2,1426
45342,39.62943,-84.27545,0.28134796031459913,1179,58.949999999999996,0.00017774617845716317,412.7,16191
45344,39.95567,-84.00734,0.30980722241261077,845,68.21,0.0034965034965034965,92.9,6681
45345,39.7392,-84.39926,0.3592512147913184,883,38.89666666666667,0.00017774617845716317,102.3,2478
45346,39.97934,-84.70911,0.3171833018864191,677,81.76,0.00017774617845716317,19.4,1129
45347,39.88378,-84.76208,0.29641729292398017,747,63.623333333333335,0.00017774617845716317,28.1,1883
45348,40.32663,-84.65404,0.31806790072791363,583,54.99333333333333,0.00017774617845716317,10.6,415
45349,39.98916,-83.94052,0.40566503792424213,862,48.63125,0.0034965034965034965,549.3,142
45351,40.33954,-84.49574,0.345712114653701,777,54.99333333333333,0.00017774617845716317,442.5,195
45354,39.91033,-84.39983,0.3704977354750401,898,44.305,0.00017774617845716317,276.1,271
45356,40.16252,-84.23097,0.30774059363200396,840,38.88,0.00017774617845716317,128.6,11656
45358,39.98724,-84.48796,0.3290867665959727,808,54.99333333333333,0.00017774617845716317,738.5,136
45359,40.05067,-84.3511,0.2682302381525139,923,69.685,0.00017774617845716317,57.2,781
45360,40.33028,-84.09206,0.26328601305910915,525,56.67,0.00017774617845716317,759.5,207
45362,40.28684,-84.63368,0.2356471190351693,625,54.99333333333333,0.00017774617845716317,14.1,576
45363,40.23925,-84.39841,0.24156802287590762,1009,56.67,0.00017774617845716317,31.6,686
45365,40.2828,-84.15582,0.31685061270338444,864,42.13666666666666,0.00017774617845716317,71.8,13829
45368,39.84376,-83.65413,0.24799736819780027,816,48.410000000000004,0.0034965034965034965,18.8,1932
45369,39.95304,-83.60304,0.25856871629059214,1002,83.41499999999999,0.0034965034965034965,38.1,1951
45370,39.60853,-84.04015,0.2751042681794252,1604,50.035,0.00017774617845716317,63.3,1576
45371,39.93885,-84.16357,0.23195443286006628,1131,37.288333333333334,0.00017774617845716317,169.8,10016
45372,40.01471,-83.83862,0.38286994806693,690,48.63125,0.0034965034965034965,498.7,138
45373,40.03353,-84.19588,0.26977718593852656,1068,53.068,0.00017774617845716317,164.1,17274
45377,39.89636,-84.22774,0.29851875539272166,1028,44.305,0.00017774617845716317,272.1,7449
45378,39.90291,-84.48781,0.39447920972202005,681,44.20333333333334,0.00017774617845716317,578.3,247
45380,40.24511,-84.51314,0.26958220038400854,764,36.18,0.00017774617845716317,31.1,2788
45381,39.73223,-84.52433,0.2984414178590791,931,41.193333333333335,0.00017774617845716317,40.5,2482
45382,39.89621,-84.61626,0.38451398207791204,868,44.20333333333334,0.00017774617845716317,21.5,526
45383,39.9572,-84.3337,0.24253062305024736,673,68.42666666666666,0.00017774617845716317,113.2,2793
45385,39.66813,-83.91457,0.255205083690015,981,35.44,0.00017774617845716317,112.7,16009
45387,39.79754,-83.88622,0.19730047897938277,1141,44.245,0.00017774617845716317,69.9,2062
45388,40.32799,-84.47901,0.31460145153173696,1268,54.99333333333333,0.00017774617845716317,16.1,307
45389,40.05639,-84.02532,0.4661123322486241,618,66.00333333333334,0.00017774617845716317,1347.1,206
45390,40.21894,-84.76778,0.38778761797383954,632,28.415,0.00017774617845716317,24.1,1252
45402,39.75983,-84.20751,0.49649184539145164,841,75.69333333333333,0.00017774617845716317,881.2,3621
45403,39.76303,-84.14978,0.3156553933415788,480,92.60333333333334,0.00017774617845716317,1697.0,5358
45404,39.79011,-84.15324,0.3251749538310771,507,58.093333333333334,0.00017774617845716317,549.8,3528
45405,39.79241,-84.21592,0.4015385029915101,720,42.88,0.00017774617845716317,1880.1,8401
45406,39.78442,-84.24178,0.39606453150812176,637,46.46,0.00017774617845716317,1570.3,7605
45409,39.72334,-84.19039,0.2910828993776326,1240,42.7,0.00017774617845716317,1646.0,6269
45410,39.74757,-84.15907,0.30208207466841064,657,45.626666666666665,0.00017774617845716317,2505.2,6447
45414,39.84008,-84.21115,0.2759245027424827,893,43.35,0.00017774617845716317,363.3,8584
45415,39.83473,-84.2568,0.29831072063157565,1220,42.221999999999994,0.00017774617845716317,782.2,6011
45416,39.80754,-84.25774,0.5515694006005257,646,60.2325,0.00017774617845716317,1067.1,2002
45417,39.73427,-84.2844,0.43272174432838,543,46.878,0.00017774617845716317,337.6,7785
45419,39.71436,-84.1676,0.29125181779713,1299,33.160000000000004,0.00017774617845716317,1718.2,8073
45420,39.719,-84.13045,0.3100786119218954,816,15.94,0.00017774617845716317,1435.5,11843
45424,39.84695,-84.11032,0.3277963601694224,999,29.66,0.00017774617845716317,610.9,22877
45426,39.80094,-84.31461,0.24680833201192307,836,45.7575,0.00017774617845716317,263.5,5687
45429,39.68411,-84.16248,0.2626438777298572,1114,63.870000000000005,0.00017774617845716317,1034.0,12257
